,insee,nom,bureau,bv_reconciliation
37340,57672,Thionville,57672_17,17
37341,57672,Thionville,57672_2,2
37342,57690,Valmont,57690_3,3
37343,57751,Woippy,57751_2,2
37346,57647,Serémange-Erzange,57647_2,2
37347,57672,Thionville,57672_1,1
37349,57672,Thionville,57672_19,19
37350,57678,Tressange,57678_2,2
41427,57348,Ippling,,1
42884,57636,Schmittviller,,1
43527,57380,Laneuveville-lès-Lorquin,,1
44032,57111,Bronvaux,,1
44034,57624,Sainte-Ruffine,,1
44035,57543,Pierrevillers,,1
44037,57396,Lessy,,1
44051,57759,Zarbeling,,1
44102,57764,Zoufftgen,,1
44103,57137,Cheminot,,1
44104,57146,Coin-lès-Cuvry,,1
44192,57553,Pournoy-la-Chétive,,1
44209,57105,Boustroff,,1
44217,57652,Sillegny,,1
44219,57645,Semécourt,,1
44220,57147,Coin-sur-Seille,,1
44242,57282,Hagen,,1
44243,57212,Féy,,1
44247,57030,Arry,,1
44248,57582,Richemont,,1
44249,57162,Cuvry,,1
44264,57511,Norroy-le-Veneur,,1
44265,57211,Fèves,,1
44269,57601,Rozérieulles,,1
44272,57022,Angevillers,,1
44273,57593,Roncourt,,1
44274,57701,Vaux,,1
44275,57622,Saint-Privat-la-Montagne,,1
44277,57562,Ranguevaux,,1
44278,57515,Novéant-sur-Moselle,,1
44279,57352,Jussy,,1
44280,57199,Escherange,,1
44295,57356,Kanfen,,1
44296,57350,Jouy-aux-Arches,,1
44297,57546,Plesnois,,1
44301,57039,Augny,,1
44405,57673,Thonville,,1
44438,57411,Lommerange,,1
44443,57254,Gorze,,1
44445,57707,Vernéville,,1
44460,57305,Havange,,1
44533,57273,Guerstling,,1
44604,57256,Gravelotte,,1
44610,57492,Moyeuvre-Petite,,1
44612,57586,Rochonvillers,,1
44695,57662,Suisse,,1
44696,57059,Bellange,,1
44698,57667,Téterchen,,1
44714,57640,Schwerdorff,,1
44729,57565,Rédange,,1
44764,57006,Achen,,1
44776,57743,Waltembourg,,1
44777,57703,Veckersviller,,1
44778,57080,Bickenholtz,,1
44779,57614,Saint-Jean-Kourtzerode,,1
44780,57317,Hérange,,1
44781,57747,Wintersbourg,,1
44782,57334,Hommert,,1
44783,57100,Bourscheid,,1
44784,57750,Wœlfling-lès-Sarreguemines,,1
44785,57091,Bliesbruck,,1
44803,57477,Montbronn,,1
44804,57196,Erching,,1
44805,57584,Rimling,,1
44806,57589,Rohrbach-lès-Bitche,,1
44807,57168,Danne-et-Quatre-Vents,,1
44808,57721,Vilsberg,,1
44830,57561,Rahling,,1
44831,57083,Bining,,1
44832,57201,Etting,,1
44852,57339,Hultehouse,,1
44853,57169,Dannelbourg,,1
44854,57427,Lutzelbourg,,1
44858,57618,Saint-Louis,,1
44864,57709,Vescheim,,1
44866,57517,Obergailbach,,1
44868,57291,Hangviller,,1
44869,57315,Henridorff,,1
