,insee,nom,bureau,bv_reconciliation,bv_id
20641,633,Riom,63300_1,1,633_1
20642,633,Riom,63300_11,11,633_11
20643,633,Riom,63300_12,12,633_12
20644,63308,Royat,63308_2,2,63308_2
20645,63272,Pérignat-lès-Sarliève,63272_2,2,63272_2
20646,633,Riom,63300_2,2,633_2
20647,633,Riom,63300_3,3,633_3
20648,633,Riom,63300_4,4,633_4
20649,633,Riom,63300_6,6,633_6
20650,63308,Royat,63308_3,3,63308_3
20651,63322,Saint-Beauzire,63322_1,1,63322_1
20652,63327,Saint-Bonnet-près-Riom,63327_1,1,63327_1
20653,633,Riom,63300_13,13,633_13
20654,633,Riom,63300_14,14,633_14
20655,63417,Sayat,63417_3,3,63417_3
20656,6343,Thiers,63430_1,1,6343_1
20657,633,Riom,63300_7,7,633_7
20658,633,Riom,63300_8,8,633_8
20659,633,Riom,63300_9,9,633_9
20660,63302,La Roche-Blanche,63302_1,1,63302_1
20661,63302,La Roche-Blanche,63302_2,2,63302_2
20662,63327,Saint-Bonnet-près-Riom,63327_2,2,63327_2
20663,63338,Saint-Éloy-les-Mines,63338_1,1,63338_1
20664,63338,Saint-Éloy-les-Mines,63338_2,2,63338_2
20665,6343,Thiers,63430_2,2,6343_2
20666,6343,Thiers,63430_3,3,6343_3
20667,6343,Thiers,63430_5,5,6343_5
20668,63302,La Roche-Blanche,63302_3,3,63302_3
20669,63305,Rochefort-Montagne,63305_2,nan,63305_nan
20670,63307,Romagnat,63307_1,1,63307_1
20671,63307,Romagnat,63307_2,2,63307_2
20672,63338,Saint-Éloy-les-Mines,63338_4,4,63338_4
20673,63307,Romagnat,63307_4,4,63307_4
20674,63307,Romagnat,63307_5,5,63307_5
20675,63307,Romagnat,63307_6,6,63307_6
20677,6343,Thiers,63430_6,6,6343_6
20678,6343,Thiers,63430_7,7,6343_7
20679,6334,Saint-Étienne-sur-Usson,63340_1,1,6334_1
20680,6343,Thiers,63430_8,8,6343_8
20681,63448,Le Vernet-Chaméane,63448_2,2,63448_2
20682,63453,Vertaizon,63453_1,1,63453_1
20689,6334,Saint-Étienne-sur-Usson,63340_2,2,6334_2
20690,63345,Saint-Genès-Champanelle,63345_1,1,63345_1
20696,63453,Vertaizon,63453_2,2,63453_2
20697,63455,Veyre-Monton,63455_1,1,63455_1
20698,63455,Veyre-Monton,63455_3,3,63455_3
20699,63455,Veyre-Monton,63455_4,4,63455_4
20700,63457,Vic-le-Comte,63457_1,1,63457_1
20701,63345,Saint-Genès-Champanelle,63345_2,2,63345_2
20702,63457,Vic-le-Comte,63457_2,2,63457_2
20703,63457,Vic-le-Comte,63457_3,3,63457_3
20704,63345,Saint-Genès-Champanelle,63345_4,4,63345_4
20705,63345,Saint-Genès-Champanelle,63345_5,5,63345_5
20712,63345,Saint-Genès-Champanelle,63345_7,7,63345_7
20713,63345,Saint-Genès-Champanelle,63345_8,8,63345_8
20728,63349,Saint-Georges-de-Mons,63349_1,1,63349_1
20729,63349,Saint-Georges-de-Mons,63349_2,2,63349_2
20738,63396,Saint-Saturnin,63396_1,1,63396_1
20742,63396,Saint-Saturnin,63396_2,2,63396_2
20743,63417,Sayat,63417_1,1,63417_1
37690,63014,Aubière,63014_6,6,63014_6
37694,63178,Issoire,63178_4,4,63178_4
37695,63178,Issoire,63178_8,8,63178_8
37696,63203,Malauzat,63203_2,2,63203_2
37698,63069,Le Cendre,63069_3,3,63069_3
37699,6307,Ceyrat,63070_2,2,6307_2
37700,63244,Chambaron sur Morge,63244_2,2,63244_2
37701,63026,Aydat,63026_1,1,63026_1
37702,63063,Cébazat,63063_6,6,63063_6
37705,6321,Maringues,63210_3,3,6321_3
37706,63214,Les Martres-de-Veyre,63214_2,2,63214_2
37711,63113,Clermont-Ferrand,63113_201,201,63113_201
37712,63113,Clermont-Ferrand,63113_202,202,63113_202
37713,6307,Ceyrat,63070_3,3,6307_3
37714,6301,Arlanc,63010_2,2,6301_2
37715,63092,Charbonnières-les-Varennes,63092_2,2,63092_2
37716,63103,Châtel-Guyon,63103_3,3,63103_3
37717,63003,Ambert,63003_2,2,63003_2
37718,6347,Volvic,63470_1,1,6347_1
37719,6347,Volvic,63470_2,2,6347_2
37720,6347,Volvic,63470_3,3,6347_3
37722,633,Riom,63300_1,1,633_1
37723,633,Riom,63300_5,5,633_5
37730,63305,Rochefort-Montagne,63305_1,1,63305_1
37731,63338,Saint-Éloy-les-Mines,63338_3,3,63338_3
37735,63113,Clermont-Ferrand,63113_103,103,63113_103
37736,63113,Clermont-Ferrand,63113_212,212,63113_212
37740,63113,Clermont-Ferrand,63113_311,311,63113_311
37741,63124,Cournon-d'Auvergne,63124_14,14,63124_14
37742,63124,Cournon-d'Auvergne,63124_5,5,63124_5
37743,63345,Saint-Genès-Champanelle,63345_3,3,63345_3
37744,63263,Orcines,63263_2,2,63263_2
37750,63276,Peschadoires,63276_1,1,63276_1
37754,63163,Gelles,63163_1,1,63163_1
37755,63193,Lempdes,63193_2,2,63193_2
37756,63195,Lezoux,63195_1,1,63195_1
37757,63195,Lezoux,63195_2,2,63195_2
37758,63307,Romagnat,63307_3,3,63307_3
37762,63322,Saint-Beauzire,63322_2,2,63322_2
37766,63164,Gerzat,63164_4,4,63164_4
37767,63164,Gerzat,63164_6,6,63164_6
37775,63345,Saint-Genès-Champanelle,63345_6,6,63345_6
37776,63448,Le Vernet-Chaméane,63448_1,1,63448_1
37777,63455,Veyre-Monton,63455_2,2,63455_2
37782,63417,Sayat,63417_2,2,63417_2
37783,6343,Thiers,63430_4,4,6343_4
37784,6343,Thiers,63430_9,9,6343_9
37787,63457,Vic-le-Comte,63457_4,4,63457_4
40629,63287,Les Pradeaux,nan,1,63287_1
40688,63185,Lamontgie,nan,1,63185_1
40698,63029,Bansat,nan,1,63029_1
40700,63156,Esteil,nan,1,63156_1
40702,63182,Jumeaux,nan,1,63182_1
40725,63456,Vichel,nan,1,63456_1
40734,63107,Chavaroux,nan,1,63107_1
40750,63188,Laps,nan,1,63188_1
40751,63059,Busséol,nan,1,63059_1
40752,63052,Le Breuil-sur-Couze,nan,1,63052_1
40753,63325,Saint-Bonnet-lès-Allier,nan,1,63325_1
40754,63275,Perrier,nan,1,63275_1
40755,63458,Villeneuve,nan,1,63458_1
40756,63422,Solignat,nan,1,63422_1
40757,63036,Bergonne,nan,1,63036_1
40758,63202,Madriat,nan,1,63202_1
40759,63222,Meilhaud,nan,1,63222_1
40760,63017,Augnat,nan,1,63017_1
40761,63357,Saint-Hérent,nan,1,63357_1
40762,63356,Saint-Gervazy,nan,1,63356_1
40777,63352,Saint-Germain-Lembron,nan,1,63352_1
40778,63268,Pardines,nan,1,63268_1
40785,63114,Collanges,nan,1,63114_1
40786,63005,Antoingt,nan,1,63005_1
40787,63166,Gignat,nan,1,63166_1
40797,6327,Parentignat,nan,1,6327_1
40798,63445,Vassel,nan,1,63445_1
40799,63096,Chas,nan,1,63096_1
40800,63111,Clémensat,nan,1,63111_1
40802,63335,Saint-Diéry,nan,1,63335_1
40803,6322,Mazoires,nan,1,6322_1
40804,6328,Pignols,nan,1,6328_1
40805,63091,Charbonnier-les-Mines,nan,1,63091_1
40806,63435,Tourzel-Ronzières,nan,1,63435_1
40807,63409,Saurier,nan,1,63409_1
40808,63342,Saint-Floret,nan,1,63342_1
40809,63087,La Chapelle-Marcousse,nan,1,63087_1
40810,63134,Dauzat-sur-Vodable,nan,1,63134_1
40811,63299,Rentières,nan,1,63299_1
40812,63097,Chassagne,nan,1,63097_1
40813,63466,Vodable,nan,1,63466_1
40815,63031,Beaulieu,nan,1,63031_1
40816,63106,Chauriat,nan,1,63106_1
40827,63209,Mareugheol,nan,1,63209_1
40832,63046,Boudes,nan,1,63046_1
40833,63074,Chalus,nan,1,63074_1
40849,63362,Saint-Ignat,nan,1,63362_1
40851,63143,Effiat,nan,1,63143_1
40858,63261,Orbeil,nan,1,63261_1
40885,63167,Gimeaux,nan,1,63167_1
40913,63473,Yssac-la-Tourette,nan,1,63473_1
40914,63212,Marsat,nan,1,63212_1
40946,63009,Ardes,nan,1,63009_1
40947,63007,Apchat,nan,1,63007_1
40969,63035,Beauregard-Vendon,nan,1,63035_1
40972,63181,Jozerand,nan,1,63181_1
40973,63082,Champs,nan,1,63082_1
40975,63395,Saint-Sandoux,nan,1,63395_1
40978,63315,Saint-Amant-Tallende,nan,1,63315_1
41026,63155,Estandeuil,nan,1,63155_1
41028,63027,Baffie,nan,1,63027_1
41032,63328,Sainte-Catherine,nan,1,63328_1
41039,63376,Saint-Martin-d'Ollières,nan,1,63376_1
41040,63158,Fayet-Ronaye,nan,1,63158_1
41041,63353,Saint-Germain-l'Herm,nan,1,63353_1
41045,63384,Saint-Pierre-la-Bourlhonne,nan,1,63384_1
41047,63258,Olliergues,nan,1,63258_1
41050,63412,Sauvessanges,nan,1,63412_1
41054,63079,Champagnat-le-Jeune,nan,1,63079_1
41055,63442,Valz-sous-Châteauneuf,nan,1,63442_1
41056,63277,Peslières,nan,1,63277_1
41057,63256,Novacelles,nan,1,63256_1
41058,63139,Dore-l'Église,nan,1,63139_1
41067,63355,Saint-Gervais-sous-Meymont,nan,1,63355_1
41068,63086,La Chapelle-Agnon,nan,1,63086_1
41069,63365,Saint-Jean-des-Ollières,nan,1,63365_1
41071,63423,Sugères,nan,1,63423_1
41072,63056,Brousse,nan,1,63056_1
41073,63389,Saint-Quentin-sur-Sauxillanges,nan,1,63389_1
41074,63374,Saint-Martin-des-Olmes,nan,1,63374_1
41075,63119,Condat-lès-Montboissier,nan,1,63119_1
41076,63002,Aix-la-Fayette,nan,1,63002_1
41077,63348,Saint-Genès-la-Tourette,nan,1,63348_1
41078,63431,Thiolières,nan,1,63431_1
41079,63314,Saint-Amant-Roche-Savine,nan,1,63314_1
41080,63394,Saint-Romain,nan,1,63394_1
41082,63076,Chambon-sur-Dolore,nan,1,63076_1
41083,63162,Fournols,nan,1,63162_1
41084,63142,Échandelys,nan,1,63142_1
41085,63039,Beurières,nan,1,63039_1
41088,63137,Doranges,nan,1,63137_1
41094,63398,Saint-Sauveur-la-Sagne,nan,1,63398_1
41096,63337,Saint-Éloy-la-Glacière,nan,1,63337_1
41097,6323,Le Monestier,nan,1,6323_1
41098,63023,Auzelles,nan,1,63023_1
41099,63037,Bertignat,nan,1,63037_1
41100,63441,Valcivières,nan,1,63441_1
41102,63174,Grandval,nan,1,63174_1
41103,63319,Saint-Anthème,nan,1,63319_1
41104,63132,Cunlhat,nan,1,63132_1
41105,63454,Vertolaye,nan,1,63454_1
41106,63207,Marat,nan,1,63207_1
41107,63179,Job,nan,1,63179_1
41108,63218,Mayres,nan,1,63218_1
41109,63312,Saint-Alyre-d'Arlanc,nan,1,63312_1
41110,63105,Chaumont-le-Bourg,nan,1,63105_1
41111,63145,Égliseneuve-des-Liards,nan,1,63145_1
41112,63323,Saint-Bonnet-le-Bourg,nan,1,63323_1
41113,63324,Saint-Bonnet-le-Chastel,nan,1,63324_1
41114,63173,Grandrif,nan,1,63173_1
41115,63341,Saint-Ferréol-des-Côtes,nan,1,63341_1
41116,63081,Champétières,nan,1,63081_1
41117,63334,Saint-Dier-d'Auvergne,nan,1,63334_1
41120,63065,Ceilloux,nan,1,63065_1
41122,63434,Tours-sur-Meymont,nan,1,63434_1
41123,63136,Domaize,nan,1,63136_1
41130,63161,La Forie,nan,1,63161_1
41135,63147,Églisolles,nan,1,63147_1
41136,63211,Marsac-en-Livradois,nan,1,63211_1
41508,63259,Olloix,nan,1,63259_1
41565,63116,Combronde,nan,1,63116_1
41582,63358,Saint-Hilaire-la-Croix,nan,1,63358_1
41583,63123,Cournols,nan,1,63123_1
41584,6339,Saint-Quintin-sur-Sioule,nan,1,6339_1
41585,63288,Prompsat,nan,1,63288_1
41586,63427,Teilhède,nan,1,63427_1
41587,63235,Montcel,nan,1,63235_1
41784,63432,Thuret,nan,1,63432_1
41785,63424,Surat,nan,1,63424_1
41786,63149,Entraigues,nan,1,63149_1
41798,63061,Bussières-et-Pruns,nan,1,63061_1
42021,63054,Le Broc,nan,1,63054_1
42022,63242,Moriat,nan,1,63242_1
42066,63088,La Chapelle-sur-Usson,nan,1,63088_1
42069,63367,Saint-Jean-Saint-Gervais,nan,1,63367_1
42082,63269,Parent,nan,1,63269_1
42083,63378,Saint-Maurice,nan,1,63378_1
42084,63472,Yronde-et-Buron,nan,1,63472_1
42085,6335,Saint-Georges-sur-Allier,nan,1,6335_1
42126,63371,Saint-Just,nan,1,63371_1
42426,63364,Saint-Jean-d'Heurs,nan,1,63364_1
42439,63298,La Renaudie,nan,1,63298_1
42440,63016,Augerolles,nan,1,63016_1
42441,63414,Sauviat,nan,1,63414_1
42444,63438,Trézioux,nan,1,63438_1
42445,63249,Néronde-sur-Dore,nan,1,63249_1
42447,63343,Saint-Flour-l'Étang,nan,1,63343_1
42461,63045,Bort-l'Étang,nan,1,63045_1
42462,63469,Vollore-Ville,nan,1,63469_1
42464,63231,La Monnerie-le-Montel,nan,1,63231_1
42466,63072,Chabreloche,nan,1,63072_1
42469,63418,Sermentizon,nan,1,63418_1
42471,63252,Neuville,nan,1,63252_1
42474,63015,Aubusson-d'Auvergne,nan,1,63015_1
42475,63151,Escoutoux,nan,1,63151_1
42477,6331,Sainte-Agathe,nan,1,6331_1
42478,63463,Viscomtat,nan,1,63463_1
42479,63468,Vollore-Montagne,nan,1,63468_1
42480,63044,Bongheat,nan,1,63044_1
42481,63057,Le Brugeron,nan,1,63057_1
42483,6326,Olmet,nan,1,6326_1
42801,63066,Celles-sur-Durolle,nan,1,63066_1
42877,63331,Saint-Clément-de-Valorgue,nan,1,63331_1
48280,63406,Sardon,nan,1,63406_1
48833,63215,Martres-sur-Morge,nan,1,63215_1
49195,63402,Saint-Victor-Montvianeix,nan,1,63402_1
49199,63393,Saint-Rémy-sur-Durolle,nan,1,63393_1
49264,63184,Lachaux,nan,1,63184_1
49801,63102,Châteldon,nan,1,63102_1
49803,63301,Ris,nan,1,63301_1
50311,63221,Medeyrolles,nan,1,63221_1
50313,63465,Viverols,nan,1,63465_1
50783,63157,Fayet-le-Château,nan,1,63157_1
50786,63216,Mauzun,nan,1,63216_1
50829,63104,La Chaulme,nan,1,63104_1
50832,63309,Saillant,nan,1,63309_1
50834,63033,Beaumont-lès-Randan,nan,1,63033_1
50870,63168,Glaine-Montaigut,nan,1,63168_1
50871,63146,Égliseneuve-près-Billom,nan,1,63146_1
50883,63058,Bulhon,nan,1,63058_1
50914,63296,Ravel,nan,1,63296_1
51117,63241,Montpeyroux,nan,1,63241_1
51131,63021,Authezat,nan,1,63021_1
51195,63443,Varennes-sur-Morge,nan,1,63443_1
51204,63112,Clerlande,nan,1,63112_1
51267,63425,Tallende,nan,1,63425_1
51269,63073,Chadeleuf,nan,1,63073_1
51271,63204,Malintrat,nan,1,63204_1
51272,6312,Corent,nan,1,6312_1
51273,63108,Le Cheix,nan,1,63108_1
51309,63013,Aubiat,nan,1,63013_1
51324,63089,Chappes,nan,1,63089_1
51325,63306,La Roche-Noire,nan,1,63306_1
51409,63008,Arconsat,nan,1,63008_1
51419,63439,Usson,nan,1,63439_1
51490,63267,Palladuc,nan,1,63267_1
51513,6325,Neschers,nan,1,6325_1
51527,6333,Saint-Cirgues-sur-Couze,nan,1,6333_1
51529,63109,Chidrac,nan,1,63109_1
51532,63413,La Sauvetat,nan,1,63413_1
51533,6309,Chaptuzat,nan,1,6309_1
51534,63446,Vensat,nan,1,63446_1
51535,63012,Artonne,nan,1,63012_1
51541,63403,Saint-Vincent,nan,1,63403_1
51543,63429,Ternant-les-Eaux,nan,1,63429_1
51548,634,Saint-Sylvestre-Pragoulin,nan,1,634_1
51552,63128,Crevant-Laveine,nan,1,63128_1
51599,63392,Saint-Rémy-de-Chargnat,nan,1,63392_1
51602,63278,Pessat-Villeneuve,nan,1,63278_1
51616,63049,Bouzel,nan,1,63049_1
51673,63404,Saint-Yvoine,nan,1,63404_1
51675,63411,Sauvagnat-Sainte-Marthe,nan,1,63411_1
51697,6324,Montpensier,nan,1,6324_1
51714,63273,Pérignat-sur-Allier,nan,1,63273_1
51715,632,Lussat,nan,1,632_1
51730,63121,Coudes,nan,1,63121_1
51736,63148,Ennezat,nan,1,63148_1
51738,63347,Saint-Genès-du-Retz,nan,1,63347_1
51740,63001,Aigueperse,nan,1,63001_1
51745,63034,Beauregard-l'Évêque,nan,1,63034_1
51746,63372,Saint-Laure,nan,1,63372_1
51831,63138,Dorat,nan,1,63138_1
51872,63253,Noalhat,nan,1,63253_1
51890,63303,Roche-Charles-la-Mayrand,nan,1,63303_1
51991,63461,Vinzelles,nan,1,63461_1
51992,63095,Charnat,nan,1,63095_1
51993,63196,Limons,nan,1,63196_1
51994,63232,Mons,nan,1,63232_1
51997,63387,Saint-Priest-Bramefant,nan,1,63387_1
52984,6308,Champeix,nan,1,6308_1
52985,63126,Le Crest,nan,1,63126_1
52986,63379,Saint-Myon,nan,1,63379_1
52987,63135,Davayat,nan,1,63135_1
52988,63311,Saint-Agoulin,nan,1,63311_1
52989,63224,Ménétrol,nan,1,63224_1
54901,63333,Saint-Denis-Combarnazat,nan,1,63333_1
54902,63229,Moissat,nan,1,63229_1
54903,63131,Culhat,nan,1,63131_1
54936,63297,Reignat,nan,1,63297_1
54937,63201,Luzillat,nan,1,63201_1
54944,63239,Montmorin,nan,1,63239_1
54950,63415,Sauxillanges,nan,1,63415_1
54953,63366,Saint-Jean-en-Val,nan,1,63366_1
54954,63194,Lempty,nan,1,63194_1
54959,63177,Isserteaux,nan,1,63177_1
54960,6342,Seychalles,nan,1,6342_1
54961,63205,Manglieu,nan,1,63205_1
54963,63295,Randan,nan,1,63295_1
54968,63459,Villeneuve-les-Cerfs,nan,1,63459_1
54969,63154,Espirat,nan,1,63154_1
55097,63208,Marcillat,nan,1,63208_1
55353,6315,Enval,nan,1,6315_1
55354,63122,Courgoul,nan,1,63122_1
55356,63172,Grandeyrolles,nan,1,63172_1
55433,63452,Verrières,nan,1,63452_1
55554,63006,Anzat-le-Luguet,nan,1,63006_1
58765,63444,Varennes-sur-Usson,nan,1,63444_1
58766,63368,Saint-Julien-de-Coppel,nan,1,63368_1
58768,63405,Sallèdes,nan,1,63405_1
58786,63051,Brenat,nan,1,63051_1
58805,63375,Saint-Martin-des-Plains,nan,1,63375_1
58806,63317,Saint-André-le-Coq,nan,1,63317_1
59767,63332,Saint-Clément-de-Régnat,nan,1,63332_1
59769,6303,Bas-et-Lezat,nan,1,6303_1
59770,63321,Saint-Babel,nan,1,63321_1
59773,6318,Joze,nan,1,6318_1
59924,63382,Saint-Pardoux,nan,1,63382_1
59926,63344,Saint-Gal-sur-Sioule,nan,1,63344_1
59960,6344,Valbeleix,nan,1,6344_1
59961,6338,Saint-Nectaire,nan,1,6338_1
59965,63383,Saint-Pierre-Colamine,nan,1,63383_1
60119,63093,Charbonnières-les-Vieilles,nan,1,63093_1
60127,63198,Loubeyrat,nan,1,63198_1
65938,63191,Lastic,nan,1,63191_1
65939,63339,Saint-Étienne-des-Champs,nan,1,63339_1
65977,63437,Trémouille-Saint-Loup,nan,1,63437_1
66043,63175,Herment,nan,1,63175_1
66051,63436,Tralaigues,nan,1,63436_1
66052,63101,Château-sur-Cher,nan,1,63101_1
66060,63025,Ayat-sur-Sioule,nan,1,63025_1
66061,63219,Mazaye,nan,1,63219_1
66062,63251,Neuf-Église,nan,1,63251_1
66063,63464,Vitrac,nan,1,63464_1
66068,63243,Moureuille,nan,1,63243_1
66069,6314,Durmignat,nan,1,6314_1
66070,63223,Menat,nan,1,63223_1
66071,631,Châteauneuf-les-Bains,nan,1,631_1
66081,63385,Saint-Pierre-le-Chastel,nan,1,63385_1
66083,63294,Queuille,nan,1,63294_1
66084,63329,Sainte-Christine,nan,1,63329_1
66086,63062,Buxières-sous-Montaigut,nan,1,63062_1
66087,63428,Teilhet,nan,1,63428_1
66143,63257,Olby,nan,1,63257_1
66144,63386,Saint-Pierre-Roche,nan,1,63386_1
66147,63077,Chambon-sur-Lac,nan,1,63077_1
66148,63038,Besse-et-Saint-Anastaise,nan,1,63038_1
66149,6302,Aurières,nan,1,6302_1
66150,63451,Vernines,nan,1,63451_1
66163,63233,Montaigut,nan,1,63233_1
66164,63408,Sauret-Besserve,nan,1,63408_1
66170,63085,Chapdes-Beaufort,nan,1,63085_1
66189,63248,Nébouzat,nan,1,63248_1
66190,63326,Saint-Bonnet-près-Orcival,nan,1,63326_1
66191,63264,Orcival,nan,1,63264_1
66192,63117,Compains,nan,1,63117_1
66207,63285,Pontgibaud,nan,1,63285_1
66232,63407,Saulzet-le-Froid,nan,1,63407_1
66233,63449,Le Vernet-Sainte-Marguerite,nan,1,63449_1
66234,63401,Saint-Victor-la-Rivière,nan,1,63401_1
66318,63354,Saint-Gervais-d'Auvergne,nan,1,63354_1
66324,63098,Chastreix,nan,1,63098_1
66327,63236,Mont-Dore,nan,1,63236_1
66328,63246,Murat-le-Quaire,nan,1,63246_1
66329,63279,Picherande,nan,1,63279_1
66334,63192,La Tour-d'Auvergne,nan,1,63192_1
66335,63024,Avèze,nan,1,63024_1
66338,63274,Perpezat,nan,1,63274_1
66346,63053,Briffons,nan,1,63053_1
66348,63397,Saint-Sauves-d'Auvergne,nan,1,63397_1
66349,63399,Saint-Sulpice,nan,1,63399_1
66357,6337,Saint-Julien-Puy-Lavèze,nan,1,6337_1
66358,63189,Laqueuille,nan,1,63189_1
66362,63433,Tortebesse,nan,1,63433_1
66363,63176,Heume-l'Église,nan,1,63176_1
66364,63426,Tauves,nan,1,63426_1
66365,63028,Bagnols,nan,1,63028_1
66372,63048,Bourg-Lastic,nan,1,63048_1
66416,63281,Pionsat,nan,1,63281_1
66417,63041,Biollet,nan,1,63041_1
66418,63462,Virlet,nan,1,63462_1
66419,63373,Saint-Maigner,nan,1,63373_1
66431,63043,Blot-l'Église,nan,1,63043_1
66446,63391,Saint-Rémy-de-Blot,nan,1,63391_1
66447,63286,Pouzol,nan,1,63286_1
66472,63197,Lisseuil,nan,1,63197_1
66483,63359,Saint-Hilaire-les-Monges,nan,1,63359_1
66489,6341,Sauvagnat,nan,1,6341_1
66490,6336,Saint-Hilaire,nan,1,6336_1
66491,63447,Vergheas,nan,1,63447_1
66492,63377,Saint-Maurice-près-Pionsat,nan,1,63377_1
66493,63237,Montel-de-Gelat,nan,1,63237_1
66519,63289,Prondines,nan,1,63289_1
66520,63283,Pontaumur,nan,1,63283_1
66682,63293,Le Quartier,nan,1,63293_1
66683,63363,Saint-Jacques-d'Ambur,nan,1,63363_1
66684,63004,Les Ancizes-Comps,nan,nan,63004_nan
66685,63055,Bromont-Lamothe,nan,1,63055_1
66686,63238,Montfermy,nan,1,63238_1
66687,63171,Gouttières,nan,1,63171_1
66688,63471,Youx,nan,1,63471_1
66697,63381,Saint-Ours,nan,1,63381_1
66698,63187,Lapeyrouse,nan,1,63187_1
66723,63011,Ars-les-Favets,nan,1,63011_1
66744,63144,Égliseneuve-d'Entraigues,nan,1,63144_1
66799,63129,Cros,nan,1,63129_1
66800,63346,Saint-Genès-Champespe,nan,1,63346_1
66801,63336,Saint-Donat,nan,1,63336_1
66814,6332,Saint-Avit,nan,1,6332_1
66949,63313,Saint-Alyre-ès-Montagne,nan,1,63313_1
66951,63169,La Godivelle,nan,1,63169_1
66953,63153,Espinchal,nan,1,63153_1
66988,63071,Ceyssat,nan,1,63071_1
66989,63318,Saint-Angel,nan,1,63318_1
66990,6329,Pulvérières,nan,1,6329_1
66991,63419,Servant,nan,1,63419_1
67014,6306,Bussières,nan,1,6306_1
67015,63304,Roche-d'Agoux,nan,1,63304_1
67016,63115,Combrailles,nan,1,63115_1
67017,63186,Landogne,nan,1,63186_1
67058,63228,Miremont,nan,1,63228_1
67059,6317,La Goutelle,nan,1,6317_1
67060,6311,Cisternes-la-Forêt,nan,1,6311_1
67062,63067,La Cellette,nan,1,63067_1
67063,63152,Espinasse,nan,1,63152_1
67064,63369,Saint-Julien-la-Geneste,nan,1,63369_1
67092,6346,Villossanges,nan,1,6346_1
67093,63292,Puy-Saint-Gulmier,nan,1,63292_1
67094,63094,Charensat,nan,1,63094_1
67100,63416,Savennes,nan,1,63416_1
67101,6345,Verneugheol,nan,1,6345_1
67102,63165,Giat,nan,1,63165_1
67131,63183,Labessette,nan,1,63183_1
67132,63467,Voingt,nan,1,63467_1
67153,63388,Saint-Priest-des-Champs,nan,1,63388_1
67154,6313,La Crouzille,nan,1,6313_1
67176,63064,La Celle,nan,1,63064_1
67228,63351,Saint-Germain-près-Herment,nan,1,63351_1
67229,63421,Singles,nan,1,63421_1
67231,6319,Larodde,nan,1,6319_1
67307,63118,Condat-en-Combraille,nan,1,63118_1
67323,63225,Messeix,nan,1,63225_1
67760,63159,Fernoël,nan,1,63159_1
20676,6401,Aïcirits-Camou-Suhast,64010_2,2,6401_2
20683,64024,Anglet,64024_1,1,64024_1
20684,64024,Anglet,64024_1,1,64024_1
20685,64024,Anglet,64024_12,12,64024_12
20686,64024,Anglet,64024_13,13,64024_13
20687,64024,Anglet,64024_14,14,64024_14
20688,64024,Anglet,64024_15,15,64024_15
20691,64024,Anglet,64024_16,16,64024_16
20692,64024,Anglet,64024_17,17,64024_17
20693,64024,Anglet,64024_18,18,64024_18
20694,64024,Anglet,64024_2,2,64024_2
20695,64024,Anglet,64024_2,2,64024_2
20706,64024,Anglet,64024_21,21,64024_21
20707,64024,Anglet,64024_22,22,64024_22
20708,64024,Anglet,64024_23,23,64024_23
20709,64024,Anglet,64024_24,24,64024_24
20710,64024,Anglet,64024_25,25,64024_25
20711,64024,Anglet,64024_26,26,64024_26
20714,64024,Anglet,64024_27,27,64024_27
20715,64024,Anglet,64024_28,28,64024_28
20716,64024,Anglet,64024_29,29,64024_29
20717,64024,Anglet,64024_3,3,64024_3
20718,64024,Anglet,64024_3,3,64024_3
20719,64024,Anglet,64024_32,32,64024_32
20720,64024,Anglet,64024_33,33,64024_33
20721,64024,Anglet,64024_4,4,64024_4
20722,64024,Anglet,64024_5,5,64024_5
20723,64024,Anglet,64024_6,6,64024_6
20724,64006,Accous,64006_2,2,64006_2
20725,64009,Ahetze,64009_1,1,64009_1
20726,64009,Ahetze,64009_2,2,64009_2
20727,6401,Aïcirits-Camou-Suhast,64010_1,1,6401_1
20730,64038,Arcangues,64038_1,1,64038_1
20731,64038,Arcangues,64038_2,2,64038_2
20732,64049,Aroue-Ithorots-Olhaïby,64049_1,1,64049_1
20733,64024,Anglet,64024_7,7,64024_7
20734,64024,Anglet,64024_8,8,64024_8
20735,64024,Anglet,64024_9,9,64024_9
20736,64035,Arbonne,64035_1,1,64035_1
20737,64035,Arbonne,64035_2,2,64035_2
20739,64049,Aroue-Ithorots-Olhaïby,64049_2,2,64049_2
20740,64057,Arthez-de-Béarn,64057_1,1,64057_1
20741,64057,Arthez-de-Béarn,64057_2,2,64057_2
20744,6406,Artiguelouve,64060_1,1,6406_1
20745,6406,Artiguelouve,64060_2,2,6406_2
20746,64102,Bayonne,64102_3,3,64102_3
20747,64102,Bayonne,64102_11,11,64102_11
20748,64102,Bayonne,64102_12,12,64102_12
20749,64102,Bayonne,64102_13,13,64102_13
20750,64102,Bayonne,64102_15,15,64102_15
20751,64102,Bayonne,64102_16,16,64102_16
20752,64102,Bayonne,64102_17,17,64102_17
20753,64102,Bayonne,64102_4,4,64102_4
20754,64102,Bayonne,64102_5,5,64102_5
20755,64102,Bayonne,64102_6,6,64102_6
20756,64061,Artix,64061_2,2,64061_2
20757,64061,Artix,64061_3,3,64061_3
20758,64061,Artix,64061_4,4,64061_4
